,0,1,2,3,4
0,0.3242923285323589,0.029999951164005778,0.07413017237275865,0.05448041168184381,0.0667705667813332
1,0.37025213436359394,0.20069454153391297,0.16137006773451534,-0.04730510577870284,0.02880740305793328
2,0.38275480852316235,0.0532211302886616,0.252936927837331,0.019686706988990887,0.4598143222717703
3,0.48593203923528794,0.03541198983758587,0.24156003450903207,0.44707655408542535,0.31539353279234394
4,0.4871456923209674,0.04846636221184897,0.46185045643701117,0.5775408124097301,0.4129042388616011
5,0.4871456923209674,0.02649332778272384,0.2574974867249835,0.4925026959876493,0.4230847382651951
6,0.09027796823594925,0.23128633002491195,0.2931584197549454,0.5523777289236478,0.4230847382651951
7,0.08368043865133956,0.013921312162452182,0.4486627321561091,0.45893540531137655,0.3184894895993132
8,0.49489728101138686,0.04689557077313056,0.49843313224245456,0.5905985842659482,0.3139023718982358
9,0.43886701856975274,0.019511525658684636,0.3358155852049426,0.584004400086926,0.3143652101216301
10,0.49994745967530085,0.09155649108504527,0.3892894480657991,0.6303389860584516,0.29676896698274535
11,0.5067218887732277,0.08324644321763619,0.5098973677563339,0.6034654809095642,0.3159778692685541
12,0.5076538141756344,0.07836580519807645,0.4425367259083067,0.4695716111162668,0.35405618434478514
13,0.5045774023979682,0.07476554319062723,0.618236787712158,0.6397744270352445,0.3628036403628554
14,0.5236664299264006,0.055068223796531535,0.49224498404059014,0.6447192056721636,0.35116642909293194
15,0.44034614575730213,0.09194676906994137,0.5000693598275376,0.6369782745089142,0.328698160889052
16,0.4873042836129895,0.09596845166496637,0.4796221322537112,0.5875612251893568,0.3168361549995863
17,0.4617528108995764,0.0708903539741721,0.4902176970242449,0.5890420701999787,0.39026872980841276
18,0.4825364070903524,0.4216246506118696,0.546228536116899,0.5837390006689651,0.3484686477389094
19,0.45553411682161027,0.41319196590423857,0.495609351848437,0.6512354681445061,0.3533949759719346
20,0.48102446545510347,0.3931380974416606,0.5284221196554764,0.5240606383040919,0.36678441137298046
21,0.45814790668669747,0.4176393917451121,0.5383540510465235,0.5250892909168208,0.3301610724091678
22,0.4998951403860511,0.6160873887870382,0.48609483481973736,0.5559496823754972,0.3622337951711734
23,0.47161952525660367,0.5986356509385189,0.5458068382952024,0.5416131974300551,0.3828042654855046
24,0.49991311944338923,0.5936854327385013,0.5133273778801786,0.5574004953430773,0.39379461206666233
25,0.49991311944338923,0.5567440178666383,0.5164199242906937,0.5258109470279629,0.39927851619321386
26,0.49360983496917876,0.5953808703410948,0.49416200002214206,0.5495780976863311,0.38886545142989326
27,0.4993909318652585,0.5982212283688664,0.5358190254819449,0.5327324948428446,0.39011640569184947
28,0.4966622274911625,0.6467415376954226,0.570117372775164,0.5185850358682502,0.3846782086369769
29,0.4720313720489072,0.6484567874271637,0.589235605159859,0.5296393861634745,0.3708301183854128
30,0.4992739217753347,0.576760507826317,0.5830675831073107,0.5297955658968654,0.38396789128845144
31,0.4962394976488995,0.6180356342887682,0.5792849901371177,0.5436519411331491,0.16044536663999187
32,0.5034699978966077,0.6515467116145867,0.5792849901371177,0.5362651127293339,0.16044536663999187
